log,X,Y,cluster
,24.26142844845984,-8.598084372741495,17
,19.937341705537563,-14.696048228488127,17
,14.564913145798808,-13.73668216533972,17
,24.049465233489546,-10.245581654193906,17
,20.83202331422662,-4.595274114036389,17
,15.420585188147587,-16.080612452641716,17
,21.599914896805316,2.6387118671713714,17
,23.350457070384373,-10.931020321818185,17
,23.89164215750132,-6.731141169807257,17
,21.164990903220914,-0.8439359965064585,17
,25.567111325461475,-2.3384801813312377,17
,27.876071122066755,3.945734781132327,17
,22.46345455220462,-13.116064762073776,17
,16.648950983547703,-14.758895407718557,17
,25.536907922948984,-10.87811753146139,17
,24.20280974373505,-3.9401093748295786,17
,23.003989461451887,-4.74539337522513,17
,19.241882273683192,-0.4994953055885809,17
,24.365483323656274,-13.162784639591909,17
,17.985579737257797,-9.697519918790784,17
,23.358323335046396,-2.61271058522345,17
,21.8052061919832,-14.714311593176458,17
,21.840919730878497,-13.137823618416634,17
,19.07644965690769,-1.5353693436335012,17
,20.85344965178956,-6.819434608485346,17
,23.268889880818215,-10.353713222122233,17
,23.30424626171297,-9.80685563321063,17
,25.88840122124408,3.66515338533195,17
,18.342378594310663,-15.81100909079474,17
,25.196134053005007,-4.25937208676867,17
,23.19314929074409,-9.256552973738312,17
,23.111859960925106,-9.51565607863158,17
,22.25431724936489,-9.5361768060528,17
,19.910878596094864,-2.033263226250664,17
,19.45599104736953,-2.652130070723158,17
,26.1179645039403,-5.985533294380833,17
,17.88794921766549,-11.880410464376668,17
,23.524178896408383,-8.003619825594706,17
,22.358385844031424,-6.999472836243693,17
,21.680071362734804,-10.753614346086792,17
,20.81125839574544,-14.584143223052696,17
,27.95238639150389,2.4697743831519934,17
,24.12671681449138,-13.153205527986383,17
,20.43507428876776,-11.319822729502146,17
,24.061254233471782,-9.278198918477472,17
,21.784037321983867,-11.42415437396729,17
,20.4662512588428,-8.134311238670259,17
,19.9323424915738,-4.195336566501495,17
,17.606523437452516,-7.255380901342107,17
,23.81558379728056,-4.606734322415028,17
,19.9887989285538,-8.92714937193141,17
,21.047292085127225,-7.81063692281317,17
,19.803723561386565,-13.241643159181034,17
,21.39588607544329,-8.395682596833142,17
,19.63912808295712,-12.741371324055857,17
,24.866614627971952,-10.660004301508108,17
,23.27109662337992,-11.23802537013244,17
,26.66921021710829,-7.271534236277747,17
,22.28045709342029,-8.09220181641598,17
,24.207772340580792,-12.089701957705488,17
,25.593721366741374,-3.476576836482486,17
,17.652098932686275,0.366666863522139,17
,19.50609673903568,-3.0619269898734767,17
,20.83543228448631,-5.167553566920901,17
,21.102355301549167,-5.704897758483771,17
,24.72219483638312,-13.021843618014223,17
,28.16802906946573,4.357554046691569,17
,22.242563213276103,-11.560092773224364,17
,20.289033161158525,-12.03781994966594,17
,20.93921551279632,-10.197260189889368,17
,15.3640170318046,-11.462345693957865,17
,23.94593135792624,-13.284006210196186,17
,20.67329133157885,-9.104901142924607,17
,19.91192499773881,-1.6566241335999845,17
,28.720302910773523,2.791400468575252,17
,27.158387481902796,4.75701124639908,17
,23.850539148256274,-12.718649648586094,17
,20.93598854235277,-12.28559179684386,17
,16.646454593965142,-15.89485178708972,17
,23.55536736147331,1.9992375438430017,17
,18.09304782108544,-4.374182328919166,17
,26.29990897588129,2.8555256721591493,17
,22.536631922029606,-3.3990964485323487,17
,24.979250398580582,-9.999598137785046,17
,23.30518574805324,-8.757092283166502,17
,20.766072502291987,-2.369150278723485,17
,16.26379653929533,-7.476939330054762,17
,22.06441637783269,-10.456595721691656,17
,15.238999513361692,-16.410718414283362,17
,29.61960075704765,4.379284224823539,17
,20.634219626111214,-6.299929998894955,17
,16.481332972433396,-13.897621106304603,17
,24.32774629760414,-13.437340139341762,17
,23.66787112081545,-7.297074657696465,17
,22.47321215541868,-3.7328038247259054,17
,23.28201285427935,-8.863127275739208,17
,23.643818461922223,-4.5623249048073005,17
,25.58321045090779,-11.586516521491976,17
,24.30140742013405,-13.794419443431783,17
,19.77178865592838,-2.847441613297644,17
,18.683972337101068,-13.831194977124698,17
,21.94749123897485,-9.61968311689329,17
,16.88693159052865,-11.998285901304085,17
,23.984883529035997,-9.717995892051476,17
,24.67651573411871,-4.488631556771561,17
,24.68517749911225,-13.155600973025448,17
,24.835453568671504,-12.146220351544684,17
,19.53352650442215,-14.665481477579045,17
,19.384193873171498,-1.7411397881481565,17
,24.724410863105653,-2.250592542306086,17
,24.167778247961408,-11.285854639956764,17
,24.28588558893121,-10.562473578841145,17
,17.203860697215976,-0.0524749929095229,17
,17.851368775436985,-5.859090160603309,17
,24.27395598186731,-4.253113117326185,17
,15.238397279961932,-13.315807027012797,17
,22.140620302401576,-11.890181755634464,17
,16.445847171980958,-15.20265680103023,17
,18.666792086541427,-14.803406316625772,17
,25.58060194790756,-3.951494262791076,17
,19.002627789046397,-0.7437030689032135,17
,28.98725045878884,1.8146218317777263,17
,20.537863392234502,-5.068001300235838,17
,23.36954454454199,-5.015080206498967,17
,25.099811650087798,-10.349636738653846,17
,21.625399205314384,-7.5692142041243855,17
,23.19115496856608,-3.295569014011409,17
,20.201996519186544,-4.3441583306132125,17
,15.821131397467612,-15.402074955419744,17
,27.0401191335062,3.133981160450193,17
,21.39876099485074,-15.81201153327028,17
,22.79334610153573,-13.101438518086823,17
,23.60451750966124,-7.190640500144382,17
,19.516763384919848,-5.416791495606932,17
,24.36136455402801,-4.580895410020847,17
,20.306536627441417,-15.652478755224005,17
,24.849447026869274,-3.6527253156512782,17
,14.121927995250838,-14.54759579130796,17
,20.628418686420616,-12.373066176992769,17
,17.910409217066675,-1.7547381262028123,17
,21.47667309783224,-4.877392176991567,17
,22.16244233095828,-2.55446731366489,17
,22.36909767911917,-10.560183991348095,17
,26.03367585718767,-2.584593142620572,17
,17.137058459264836,0.1621215690664154,17
,24.409058915361243,-2.884125702243717,17
,21.67008223771434,-9.8589345879171,17
,24.831066687168686,-9.227332593579494,17
,27.52682403664818,2.312469242964415,17
,21.96636361368168,-13.218597348077497,17
,18.605673442480505,-3.329070565622455,17
,20.66263448660693,-12.799426304577334,17
,25.645110586896585,-8.968099872136165,17
,24.13175616439611,-12.979990346578337,17
,25.037807984936283,-7.409519643132565,17
,15.839964304716451,-6.89407925598189,17
,26.598149713649764,3.12997634225244,17
,24.044616787468485,-11.18576536639276,17
,19.92160050222164,-12.430311123672784,17
,22.13334191674764,-3.012805956673573,17
,22.956919775774583,-10.409471129851434,17
,18.910686446478817,-1.3299378582072852,17
,20.155211140170312,-4.604243031890837,17
,20.90631032469546,-14.067792206295472,17
,21.798525335446897,-11.14090634223983,17
,24.265461310594443,-12.503646105602694,17
,24.75005024421452,-11.21101024887059,17
,28.94515832516921,3.9272598626150295,17
,22.95639421045174,-7.586174763778985,17
,23.99700752725436,-4.825236723212544,17
,24.468357467395336,-13.044172075359093,17
,24.198314751674143,-11.660917879994235,17
,23.421940644044472,-10.143538968289636,17
,25.562192572087994,-9.75754506953422,17
,24.9355291225758,2.619048119909758,17
,21.457395533982883,-12.83413151957946,17
,22.541087727529323,-9.674165049433206,17
,23.51137944478195,-9.170713577961411,17
,21.624336509047417,-2.781080196582972,17
,15.743400134422462,-12.69392856159556,17
,22.770865476097605,-14.136865519475444,17
,24.625572225694302,-8.734717390966376,17
,28.53034781190561,2.5975794554543885,17
,28.68643398981789,3.773532476060517,17
,21.793682963257524,-1.5979077898953205,17
,23.941488873475937,-12.595919575929305,17
,22.77687420403469,-5.267748933954586,17
,17.40756468002785,-15.824692333621634,17
,21.12463631435783,-7.612469369888352,17
,21.146897351949885,0.5282212024430912,17
,21.472696057170488,-2.124873179606477,17
,23.440308187133056,-12.732987524354211,17
,22.25719615736416,15.168349948586371,17
,22.06361750277013,-12.333731206085307,17
,23.014426185373487,-3.2353948589029797,17
,19.687080547535007,-15.072358952030646,17
,26.597359933644924,3.790878544652109,17
,24.558801364914416,-11.814657677007604,17
,24.488795626861304,-3.5177573866200063,17
,25.98163795609533,3.614787082277751,17
,22.65378569678201,-9.18190334745038,17
,25.16160195384468,-3.1766541876869283,17
,22.72562905449174,-6.043718228595355,17
,22.807924302369305,-10.114841507438175,17
,21.08201651771312,-11.446972585319893,17
,19.79358103876103,-8.516066119019467,17
,23.050647034152743,-5.454115551226812,17
,23.64227487416605,-3.7953675547644585,17
,25.068400254455224,-5.946881001694572,17
,22.099262553339265,-9.163556167714995,17
,22.188164170297323,-9.878331423463104,17
,22.26546990635293,-3.5234827631953776,17
,19.78325630612954,-1.5491171183259371,17
,23.32209003530245,-13.030524146179896,17
,24.212832810722915,-16.809876097963272,17
,24.642517794380808,-12.554494805599536,17
,22.25002073539574,-4.104311440330491,17
,18.6882783486972,0.2843482136381702,17
,24.25739120043296,-13.16662694936124,17
,20.712943129131485,-3.68611487292302,17
,22.66330030117156,-8.687839772207974,17
,21.09856447507937,-6.5405222262089735,17
,24.19258344011477,-3.557130757679445,17
,17.248809740204297,-12.662639985092325,17
,19.2233097410561,-1.4912220662523623,17
,23.852125135392967,-8.202183305901226,17
,25.24133980332645,-10.83768909590165,17
,21.590069093454844,-11.5853168638366,17
,23.777233456734557,-10.671993644759748,17
,20.078203101392603,-11.71423861098598,17
,26.16361974290026,-4.031715224988717,17
,21.403279501847305,-10.974055053152828,17
,22.844002044455888,-3.1838128951351026,17
,28.12772165051477,3.177941436339157,17
,20.14594718041736,-12.796685118268504,17
,23.029133283006995,-9.453874596120867,17
,17.169046285285273,-14.836864479872084,17
,21.16539200531445,-4.71526900975404,17
,16.902405065657387,-14.491896585312702,17
,25.67184700269728,3.217230121688005,17
,21.870114803713367,-12.55065351621171,17
,23.67540022625135,-4.618409479590446,17
,22.178315805517997,-8.854977554913736,17
,20.284797966538964,-3.653606263642004,17
,23.99775504062957,-4.736976503191552,17
,19.460140814222385,-6.737415524882443,17
,24.984279700009896,-4.714492548289872,17
,20.47199441834,-2.0485213770718085,17
,21.41701914226861,-9.771566355568224,17
,20.034041761959973,-11.18155137240397,17
,21.92195818779709,-14.475541326845144,17
,21.19489518418445,-14.61067671742328,17
,22.562997540221197,-10.825522548598704,17
,24.07427083538556,-4.876128177608664,17
,22.27465913156521,-3.2887729675724717,17
,17.809417225894837,-10.80447958491788,17
,22.32216844406812,-7.683963296357119,17
,21.362517239010437,-9.046650152512855,17
,24.277670272161448,-9.508190310605162,17
,20.50838772874293,-1.4124540529304397,17
,22.58567902236735,-4.084127960690221,17
,18.660849048522387,-13.17803674263392,17
,17.503412200149292,-8.140900621853973,17
,27.841496892174096,4.945320192791949,17
,21.22545371469364,-9.273664690176936,17
,25.079649222499697,-10.78919774316668,17
,24.581339538728248,-13.361585587779333,17
,23.54755552198977,-12.37387561138995,17
,16.238582950049903,-11.799728818687049,17
,24.317564844220527,-2.597900439671395,17
,20.939195057956184,-11.73743182398564,17
,24.117356877309263,-10.025751642519998,17
,17.818966717285342,-14.666601521220311,17
,19.631942074381275,-2.4221713834510497,17
,19.63699363885952,-4.861232937049319,17
,21.16347748069871,-1.4749739326328395,17
,25.94161244487672,-6.668944609052857,17
,19.351491191246897,-1.0651139356458466,17
,18.10622645884428,-12.928646054896758,17
,26.87158738973557,-6.8367781636424185,17
,21.58607146619293,-8.972801814926878,17
,18.42871708781181,-2.095174961825021,17
,19.51704225167194,-1.3166992831190558,17
,19.15208312331085,-14.802685397985272,17
,22.919812920197543,-12.420804892111931,17
,20.84390137424808,0.3300403157861108,17
,22.910282133669387,-10.783988562535388,17
,20.98506222374569,-14.36958324317885,17
,22.213887049370225,-11.05732219555272,17
,19.99639645744443,-13.978272735475956,17
,25.22089857752465,-3.890607370556341,17
,23.03192965277047,-8.68041918697528,17
,24.687270012012306,-10.841591128487288,17
,24.0734685930464,-5.382384260420867,17
,22.11764835289081,-3.777201077348596,17
,21.309543596033105,-8.181087537779362,17
,20.08887767140702,-5.380060927815404,17
,16.862806030009807,-13.28561909725297,17
,20.831843106904422,-13.965424626591624,17
,20.99785796544144,-4.831699255590161,17
,19.574834440869257,-3.269032107621242,17
,20.354695892959622,-3.45485987866978,17
,24.903194971243803,-3.831404561313359,17
,21.45506472851115,-4.470874682841206,17
,23.379531635442696,-4.0861119018912895,17
,24.815677412034685,-11.256476561228997,17
,22.923379783141016,-9.67696146380012,17
,26.58331690461129,4.39547441299861,17
,23.500616426945044,-8.519324743730694,17
,15.314061362979396,-12.26790138893771,17
,22.720381560535916,-11.837795753371188,17
,22.682757003680493,-10.24411132710605,17
,24.09209474018148,-12.159336850722577,17
,25.1436793128488,-3.9975773042187313,17
,16.41161407813741,-9.265328046607925,17
,22.00936658753505,-13.797796154254478,17
,21.73004076179569,-6.73381724896588,17
,23.024867807030738,-10.234630754278852,17
,21.44397327481287,-14.554991235833656,17
,24.07952503248695,-12.768476085347256,17
,24.98068456769556,-3.4727777233357418,17
,21.742950299777387,-14.059311570595948,17
,23.87708608929421,-6.021208559467125,17
,22.84390819399601,-10.969798935469584,17
,24.275512636190648,-3.729389086468648,17
,23.46965727910713,-9.86292020920406,17
,24.576731845343144,-11.951692003287754,17
,21.636014726997058,-8.074816775701084,17
,24.215873457558107,-10.668523060317254,17
,26.02528250922725,-7.585593792670758,17
,19.228192876570603,-15.189891193471343,17
,20.76842336823592,-12.047039736325951,17
,17.252798569636987,-14.555702283263711,17
,19.277541065906934,-13.396211264818254,17
,26.66857130042391,3.482622027798084,17
,24.202803143073258,-13.44852108405582,17
,19.276033613189565,-1.377773670846001,17
,24.609218413044783,-12.91908235148501,17
,19.364969953421987,-1.5361514122374054,17
,25.223000405791467,-11.885774331343722,17
,21.806422848500127,-10.179920778824904,17
,18.810138952624925,-1.7502773903619546,17
,21.53073627624783,-9.42551153860105,17
,21.752198084644544,-8.289454406092897,17
,22.74208375761244,-3.4230906322292087,17
,25.287105564435844,-11.791954788709331,17
,23.21885538333284,-11.780382828776796,17
,23.90557217711389,-13.182664550592122,17
,19.513747160895758,-3.982704220565816,17
,20.62331941188502,-7.738957658321485,17
,25.43125672389667,-8.450774006285876,17
,26.226843884135217,-7.468862765993207,17
,24.306823409109384,-2.0863422421032074,17
,23.794658098161914,-10.081343967954036,17
,20.87676655351494,-9.05067428399175,17
,27.378273389902866,3.491551077529113,17
,14.772662698127167,-6.502725205568432,17
,23.741926517998973,-13.157621101014422,17
,20.56235940898424,-14.609687056343056,17
,22.763497611705617,-8.525674561703747,17
,24.80778791279212,-10.534963788032602,17
,24.503164256894603,-12.82597267242032,17
,21.14699391161814,-14.853133862102997,17
,20.571196848240454,-14.289614028802276,17
,23.00279315809899,-9.148762481515783,17
,24.06589165055705,-4.229203294066704,17
,23.98898255384975,-13.04953250770854,17
,24.638712508609903,-4.074859528833775,17
,22.8806366108722,-8.206856649413607,17
,19.62767362650785,-1.1650860674945993,17
,21.24000943091827,-8.734256432316673,17
,23.19129329911152,-8.07971431732554,17
,23.1224102602848,-3.562124039711835,17
,20.439116494532623,-14.268247584119475,17
,25.137858000640435,-13.260440000606977,17
,21.91415488130589,-16.53259177361073,17
